{;lon;lat;id;tags{;name;ref:vatin;addr:postcode;addr:city;start_date;addr:street;addr:housenumber;};}
;8.10028835098497;45.658723367285901;859;;Corbellini;IT00238810022;_13825;Valle Mosso;01/01/2005;Frazione Falcero;_43/A;;
;8.142313;45.604203;860;;Dolcino Alberto;IT01729480028;_13847;Valle San Nicolao;01/01/2005;Via Chiesa;_29;;
;8.10028835098497;45.658723367285901;862;;Clivati Graziano;IT01404790022;_13825;Valle Mosso;01/01/2005;Via Avie`;_75;;
;8.13560005563809;45.683750773853603;863;;Rollone Della Dr.ssa Opezzo Maria Teresa Snc;IT02498820022;_13835;Trivero;01/07/2017;Via Provinciale;_133;;
;8.1832499;45.568894;864;;Boglio Angelo;IT01606220026;_13854;Quaregna;01/04/2013;Via Caduti di Nassirija;_1;;
;8.157907;45.668505;865;;Guelpa;IT01601300021;_13835;Trivero;01/01/2008;Via Roma;_80;;
;8.267252286215509;45.5722932854436;866;;Bobba & C. Sas;IT02598260020;_13862;Brusnengo;01/07/2017;Via Verzone;_34;;
;8.1299221;45.56546;867;;Re Luisella;IT01691600025;_13855;Valdengo;01/01/2008;Via Roma;_94;;
;8.18027902303719;45.570366647486701;868;;San Raffaele Di Rolando Nicola Snc;IT02553830023;_13836;Cossato;01/07/2017;Via Guglielmo Marconi;_69;;
;8.225425;45.521363;869;;Dispensario Dr. Boccia Damiano;IT01741280026;_13851;Castelletto Cervo;01/04/2013;Via XXV Aprile;_15;;
;8.077919960281241;45.568309238343502;870;;S. Giuseppe Dr. Pennino Sas;IT02389150026;_13856;Vigliano Biellese;01/09/2017;Via Milano;_4;;
;8.20115945439778;45.6411484139621;871;;Gamalero Germano;IT01801220029;_13834;Soprana;01/01/2005;-;_;;
;8.10508657654767;45.612997406727899;872;;Ferracin;IT00010830024;_13843;Pettinengo;01/04/2013;Via Roma;_12;;
;8.207428;45.508081;873;;Boccia Damiano;IT01915580029;_13874;Mottalciata;01/07/2017;Via Martiri Della Libert?;_20/b;;
;8.18433367774311;45.552935383903097;875;;Viana;IT01920350020;_13836;Cossato;01/01/2005;Via Giuseppe Mazzini;_80;;
;8.105385571491791;45.666866382505098;876;;Zantonelli Piero;IT01938210026;_13822;Mosso;01/01/2005;Via Quintino Sella;_65;;
;8.077919960281241;45.568309238343502;877;;Rolando Nicola Snc;IT02553830023;_13856;Vigliano Biellese;01/07/2017;Via Milano;_119;;
;8.19295477842871;45.593381227425503;878;;Rasario G.carlo;IT02045520026;_13866;Masserano;01/01/2005;Via Roma;_201;;
;8.19295477842871;45.593381227425503;879;;Lodigiani Fiorella;IT02082030020;_13853;Lessona;01/01/2005;Via Roma;_20;;
;8.121138;45.632337;880;;Conti Di Brunero Paola;IT02161930025;_13824;Veglio;01/01/2005;Via Romanina;_35;;
;8.38138500176764;45.632888154986098;881;;Di Romagnano Snc;IT01425760038;_28078;Romagnano Sesia;01/04/2007;Corso Garibaldi;_38;;
;8.389174216827181;45.659396008621201;882;;Graziano Snc Di Maceraudi Cristina E Corvino Veronica Snc;IT02130030030;_28077;Prato Sesia;01/09/2008;Via Giacomo Matteotti;_7;;
;8.344650823344571;45.6889930295917;883;;Borsa Piergiuseppe & C. Snc;IT01467950034;_28075;Grignasco;01/04/2007;Piazza Cacciami;_2;;
;8.6846797;45.4681681;884;;Paduano;IT02141530036;_28100;Novara;01/04/2013;Via Novara;_5/b;;
;8.622775824058181;45.443479724071103;885;;Del Rosario Della Dr.ssa Pesenti Cristina;IT02056230036;_28100;Novara;01/10/2015;Corso XXIII Marzo;_25/a;;
;8.52745163486181;45.383790207619199;886;;Vietti Patrizia;IT01418390033;_28063;Casalino;01/04/2013;Via Giacomo Matteotti;_6;;
;8.66129862875475;45.346187924197103;887;;Baldini D.ssa Chiara;IT02034880183;_28079;Vespolate;01/04/2013;Via Garibaldi;_9;;
;8.620492114065121;45.460877293984701;888;;Azienda Farmac. Municipalizzata;IT00635630031;_28100;Novara;01/07/2007;Via Beltrami;_1;;
;8.63551769376364;45.653383344422203;889;;Viale Roma Sas;IT02226030035;_28100;Novara;01/04/2013;Viale Roma;_21/A;;
;8.64981366428295;45.452096636116003;890;;Comunale Trieste;IT00635630031;_28100;Novara;01/07/2007;Corso Trieste;_39;;
;8.619266582053729;45.429686542967602;891;;Comunale Dalmazia;IT00635630031;_28100;Novara;01/04/2013;Via Monte San Gabriele;_52;;
;8.6197923;45.4455719;892;;Comunale Risorgimento;IT00635630031;_28100;Novara;01/07/2007;Corso Risorgimento;_76;;
;8.6197923;45.4455719;893;;San Rocco Di Fortunato Dr.ssa Anna;IT02385200031;_28100;Novara;01/07/2017;Largo General Cantore;_5;;
;8.504125309783619;45.533202844786601;894;;Maio Snc Di Maio Giuseppe E Marco;IT02104280033;_28072;Briona;01/07/2017;Via Provinciale;_16;;
;8.622775824058181;45.443479724071103;895;;Comunale Mazzini;IT00635630031;_28100;Novara;01/07/2007;Corso Giuseppe Mazzini;_16;;
;8.576289111914891;45.526625006860698;896;;Mantegazza;IT01112800030;_28010;Caltignaga;01/01/2005;Via Risorgimento;_25;;
;8.718139;45.357924;897;;Sp Farma Snc;IT02462170032;_28071;Borgolavezzaro;01/07/2017;Via IV Novembre;_3;;
;8.6111365;45.44690175;898;;Fanchiotti S.n.c. Del Dott. Fanchiotti Franco;IT02136630031;_28100;Novara;01/02/2016;Via Andrea Costa;_1;;
;8.6197923;45.4455719;899;;Fanello;IT02271800035;_28100;Novara;01/09/2011;Corso Cavour;_7;;
;8.510742116041911;45.644376702145202;900;;Sant'agabio;IT02165110038;_28100;Novara;01/09/2010;Via San Giulio;_1;;
;8.46818698992025;45.400632587931497;901;;Marafante;IT01264090034;_28060;Casalvolone;01/01/2005;Piazza Castello;_6;;
;8.619499789930771;45.446814627564898;902;;Invernizzi;IT01315400034;_28100;Novara;01/01/2005;Corso Italia;_40/f;;
;8.45620259090909;45.135520527272703;903;;Vescovile Snc Dr.ssa Nava Giovanna & C.;IT02388170033;_28100;Novara;01/07/2017;Piazza Cesare Battisti;_5;;
;8.53746824741892;45.454196778311697;904;;Sguazzini;IT01404740035;_28060;San Pietro Mosezzo;01/01/2005;Via Roma;_25;;
;8.42233;45.496465;905;;Casi;IT01409490032;_28064;Landiona;01/04/2007;Via Carpignano;_11;;
;8.424331;45.437863;906;;Dellavalle;IT02201130032;_28060;San Nazzaro Sesia;01/03/2013;PIAZZA V.VENETO;_1;;
;8.44103;45.520665;907;;Turri;IT00634160030;_28064;Sillavengo;01/09/2010;Via Nazario Sauro;_40;;
;8.72657640101303;45.352286071690401;908;;Luoni L. & C. Snc;IT01428860033;_28070;Tornaco;01/01/2005;Via IV Novembre;_30;;
;8.6197923;45.4455719;909;;Bicocca Di Carrera G. & C. Snc;IT01428190035;_28100;Novara;01/04/2007;Via XXIII Marzo;_216;;
;8.7462639;45.43538485;910;;Galli G. & C. Snc;IT01429430034;_28100;Novara;01/04/2007;Via Pietro Micca;_52;;
;8.47548652178085;45.450393289256901;911;;Baglioni;IT01453470039;_28061;Biandrate;01/01/2005;Via Valsesia;_6;;
;8.60992190013471;45.4411553315161;912;;Defendi G. & C. Snc;IT01468570039;_28100;Novara;01/01/2008;Corso Torino;_43 c;;
;8.5735569;45.35975;913;;Di Granozzo;IT04126920968;_28060;Granozzo Con Monticello;01/09/2008;Via Matteotti;_19;;
;8.4584987;45.5554456;914;;Maio Snc;IT02104280033;_28073;Fara Novarese;01/03/2013;Piazza Liberta';_9;;
;8.419737635522161;45.541305515901101;915;;Ghiringhelli Antonio;IT01259780037;_28064;Carpignano Sesia;01/01/2005;Via Cavour;_47;;
;8.6197923;45.4455719;916;;Madonna Pellegrina Dr. Oldani;IT08324510968;_28100;Novara;01/07/2017;Largo Guido Cantelli;_8;;
;8.62583462698637;45.446893419562002;917;;Agnelli;IT01634200032;_28100;Novara;01/01/2005;Corso Felice Cavallotti;_2;;
;8.62583462698637;45.446893419562002;918;;Ferrero;IT00635470032;_28100;Novara;01/04/2007;Corso Felice Cavallotti;_30/a;;
;8.6175994;45.456022399999988;919;;Nigri Snc;IT01671680039;_28100;Novara;01/03/2013;Corso Risorgimento;_33;;
;8.6222727;45.4499026;920;;Chiabrera;IT01661410033;_28100;Novara;01/01/2005;Largo Camillo Cavour;_4;;
;8.6236989;45.4408625;921;;Fedele Snc Di Occhetta Dott.ssa Silvia & C.;IT01694400035;_28100;Novara;01/12/2016;Via XXIII Marzo;_20;;
;8.45830381225298;45.475965079414898;922;;Bruzzi;IT01738350030;_28060;Vicolungo;01/01/2005;Via Dante;_2;;
;8.552404614614259;45.603941108086801;923;;Boieri Di Boieri Gianfranco;IT01746710035;_28060;Novara;01/09/2010;Via della Chiesa;_5;;
;8.6226131;45.4521392;924;;Gorla;IT01510600032;_28100;Novara;01/01/2005;Largo Buscaglia;_1/D;;
;8.619499789930771;45.446814627564898;925;;V.le Giulio Cesare  Snc;IT01827440031;_28100;Novara;01/03/2013;Viale Giuslio Cesare;_201;;
;8.668075110326599;45.457018585032998;926;;Comunale N.1 Cameri;IT01444310039;_28062;Cameri;01/01/2005;Via Novara;_45;;
;8.692172662866779;45.476785575655697;927;;Ferrari Dott. Di Cristina Sarah;IT02314790037;_28066;Galliate;01/07/2017;Viale Cavour;_4;;
;8.74662145606529;45.463788017789398;928;;Venanzi Snc Di Paltro Dott.sse Nicoletta E Elisa;IT01758990038;_28068;Romentino;01/03/2013;Via IV Novembre;_28;;
;8.735448962248819;45.433239757718503;929;;Mairate;IT00059610030;_28069;Trecate;01/01/2005;Via Giuseppe Garibaldi;_4;;
;8.661087183935161;45.5028408963068;930;;Comunale N.2 Cameri;IT01444310039;_28062;Cameri;01/01/2005;Via Francesco Baracca;_43;;
;8.7796299;45.40848;931;;Farmacia Dott.ssa Anna Boca;IT00634120034;_28065;Cerano;01/03/2016;Via Cavour;_15/17;;
;8.757148245494919;45.4382239845499;932;;Sul Ponte;IT01397310036;_28069;Trecate;01/01/2005;Corso Roma;_2;;
;8.696276705904451;45.478142771427599;933;;Cusaro Snc Di Crivelli Monica E Principe Enzina;IT01428790032;_28066;Galliate;01/01/2016;Piazza Vittorio Veneto;_7;;
;8.69514232684495;45.477681521378301;934;;Mantellino;IT01595260033;_28066;Galliate;01/01/2005;Piazza Martiri della Liberta';_3;;
;8.735627168510851;45.431989564237497;935;;Antonini;IT01716590037;_28069;Trecate;01/01/2005;Piazza Cavour;_34;;
;8.780039;45.410966;936;;Cocconcelli Di Zani Roberto;IT01893660181;_28065;Cerano;01/01/2005;Piazza Liberta';_21;;
;8.559083563919319;45.758190128023898;937;;Negri;IT00513970038;_28041;Arona;01/01/2005;Corso Repubblica;_80;;
;8.54281391848558;45.759924352870001;938;;Dott. Alessandro Alganon;IT02511690030;_28041;Arona;01/07/2017;C.so Liberazione;_85;;
;8.64254376306287;45.553775205139402;939;;San Clemente Snc Di Bolognino Silvia E Aceti Luca;IT00467840039;_28043;Bellinzago Novarese;01/03/2013;Via Liberta';_85;;
;8.646213574032929;45.596979610215101;940;;Antica Farmacia Celesia Oreggio Sas Di Celesia Riccardo & C.;IT02103620031;_28047;Oleggio;01/03/2013;Piazza Martiri;_33;;
;8.646213574032929;45.596979610215101;941;;Mazzonzelli Sas;IT01686050038;_28047;Oleggio;01/01/2005;Corso Giacomo Matteotti;_69;;
;8.6367434;45.5989222;942;;Farmacia Julitta Di Dott. Leonardi Federico;IT02025900032;_28047;Oleggio;01/07/2017;Via Valle;_9;;
;8.630044447648849;45.666639662989802;943;;Fanchini Sas;IT02042440038;_28040;Varallo Pombia;01/04/2007;Via Caccia;_1;;
;8.5669508;45.743115200000013;944;;Sempione Snc;IT02082620036;_28040;Dormelletto;01/10/2016;Via Cavour;_102;;
;8.51076228200295;45.747211496428001;945;;Vellini;IT00612190033;_28040;Paruzzaro;01/04/2007;Via Roma;_9;;
;8.63819;45.59676;946;;Chimica Fortina;IT01135110037;_28047;Oleggio;01/01/2005;Via Verjus;_11;;
;8.54281391848558;45.759924352870001;947;;Arrigotti;IT01397360031;_28041;Arona;01/01/2005;Corso Cavour;_120;;
;8.54281391848558;45.759924352870001;948;;De Maria Snc Di De Maria Dott. Tullio & C.;IT01409500038;_28041;Arona;01/03/2013;Via Montenero;_26;;
;8.631632;45.62987;949;;Fatigato;IT01411320037;_28040;Marano Ticino;01/04/2007;Piazza Vittorio Veneto;_1;;
;8.62372445;45.7028292;950;;Aghina;IT01899540031;_28053;Castelletto Sopra Ticino;01/01/2005;Via Caduti Liberta';_26;;
;8.5603907573327;45.715920786576298;951;;Venco;IT01420650036;_28060;Comignago;01/04/2007;Via Principale;_20;;
;8.62096978123674;45.711274042968498;952;;Gazzo - Picchio & C. Snc;IT01427850035;_28053;Castelletto Sopra Ticino;01/01/2005;Via Guglielmo Marconi;_3;;
;8.540393149352621;45.751905519646897;953;;Romerio Bonazzi Snc;IT01428900037;_28040;Oleggio Castello;01/04/2007;Via Vittorio Veneto;_46;;
;8.6330994;45.6505008;954;;Berti Cesare Luigi;IT01563480035;_28050;Pombia;01/01/2005;Via Stazione;_1;;
;8.599476443644591;45.690657444076599;955;;Giusti Snc Dr. C. Giusti E M. Colombo;IT01568800039;_28040;Borgo Ticino;01/01/2005;Via Valle;_3;;
;8.5646701;45.8272611;956;;Di Lesa Snc Di Passirani Giulio E Andrea;IT02217750039;_28040;Lesa;01/06/2010;Via G. Carcano;_21;;
;8.529698538745819;45.826736045350998;957;;Vicari;IT02172730034;_28040;Massino Visconti;01/03/2013;Via Viotti;_40;;
;8.538827;45.788773;958;;Tricella Snc;IT02049040039;_28046;Meina;01/07/2008;Viale Bonomi;_25;;
;8.490274033421541;45.791750643265999;959;;Delia Snc Di Dr. Lavorato Salvatore E Dr.ssa Delia Lo Iacono;IT02452580034;_28010;Colazza;01/07/2017;Via Nazionale;_9;;
;8.64254376306287;45.553775205139402;960;;San Pietro Snc;IT01788430039;_28043;Bellinzago Novarese;01/03/2013;Via Giacomo Matteotti;_24;;
;8.51507232720795;45.808796420271797;961;;Bellora;IT02519390120;_28010;Nebbiuno;01/10/2015;Piazza Caduti di Nassiriya;_1;;
;8.502202;45.708848;962;;Ruva Del Dott. Giacomo Ruva;IT02297370039;_28021;Borgomanero;01/07/2017;Corso Giuseppe Garibaldi;_32;;
;8.4869770247024;45.614390954748501;963;;Rovellotti;IT00207250036;_28010;Cavaglio D'agogna;01/04/2007;Via Roma;_11;;
;8.520975;45.708045;964;;Fanchini Snc Di Giovanni E Chiara Fanchini;IT02215930039;_28013;Gattico;01/06/2010;Via Roma;_40;;
;8.428526406309279;45.749028753577001;965;;Lapidari;IT00010970036;_28024;Gozzano;01/01/2005;Via Dante;_66/68;;
;8.437491750970651;45.746308035678503;966;;Calderara Donatella;IT01914250038;_28024;Gozzano;01/03/2013;Corso XXV Aprile;_31;;
;8.56480405928826;45.569653583553702;967;;Eredi Baguzzi;IT01729810034;_28015;Momo;01/01/2008;Via Magistrini;_14;;
;8.4077721968528;45.680976090778898;968;;Boca;IT11601500017;_28010;Boca;01/07/2017;Piazza Giacomo Matteotti;_10;;
;8.46949612214248;45.697936091981298;969;;Farmacia Comunale Di Borgomanero Spa;IT01367890033;_28021;Borgomanero;01/01/2016;Viale Kennedy;_6/A;;
;8.468448051651469;45.64076729037;970;;Colombini;IT00597800036;_28010;Fontaneto D'agogna;01/01/2005;Via XXV Aprile;_31;;
;8.46949612214248;45.697936091981298;971;;Rocco Snc Di Dr.ssa Rocco Maria Giuseppina E C;IT02124790037;_28021;Borgomanero;01/09/2010;Viale A. Marazza;_6;;
;8.552475009191941;45.676439995119601;972;;Rossi;IT00612310037;_28010;Agrate Conturbia;01/01/2005;Piazza Roma;_12;;
;8.42269699157427;45.689628460846997;973;;Sartore;IT01232900033;_28014;Maggiora;01/01/2005;Via Vittorio Emanuele II;_100;;
;8.52124431645233;45.618210260297602;974;;Gentile;IT01308710035;_28012;Cressa;01/04/2007;Via Martiri della Liberta';_29;;
;8.555562033117059;45.6033548822748;975;;Cesa Dr.ssa Chiara;IT02596020186;_28010;Vaprio D'agogna;01/07/2017;Via Cavour;_2;;
;8.37677581050619;45.758034061790802;976;;Colli Lanzi;IT00632380036;_28076;Pogno;01/01/2005;Via Giuseppe Mazzini;_2;;
;8.45993;45.67463;977;;Paglino;IT00550040034;_28060;Cureggio;01/01/2005;Via Roma;_1;;
;8.46949612214248;45.697936091981298;978;;Pezzana Giovanni & C. Sas;IT01426210033;_28021;Borgomanero;01/04/2007;Corso Roma;_50;;
;8.45816975318507;45.732242786741097;979;;Di Briga Di Marcioni Flavia;IT02423310032;_28010;Briga Novarese;01/07/2017;Via Per Borgomanero;_93;;
;8.410856907343859;45.725103374898403;980;;Sfondrini Snc;IT01429540030;_28010;Gargallo;01/04/2007;Via XXV Aprile;_60;;
;8.552475009191941;45.676439995119601;981;;Colombo Cristina;IT02139530030;_28010;Veruno;01/09/2008;Piazza Roma;_4;;
;8.51403;45.575967;982;;Canfora;IT02022550038;_28010;Barengo;01/04/2007;Via Vittorio Emanuele;_29;;
;8.53452;45.66707;983;;Agazzone Roberta;IT01581790035;_28010;Bogogno;01/02/2015;Via Marconi;_6/bis;;
;8.46949612214248;45.697936091981298;984;;Comunale Colombaro;IT01367890033;_28021;Borgomanero;01/01/2005;Via IV Novembre;_26;;
;8.443142546375499;45.577237237685701;985;;Quarna;IT00482320033;_28070;Sizzano;01/01/2005;Via Roma;_28;;
;8.54577830655621;45.6272225323886;986;;Brigatti;IT02029800030;_28019;Suno;01/09/2010;Via Giacomo Matteotti;_4;;
;8.425014891059281;45.5971407868848;987;;Farmacia Caccia;IT02053060030;_28074;Ghemme;01/10/2017;Piazza Castello 8;_;;
;8.480287758249039;45.757541162341703;988;;Del Pietro Dott.ssa Mara;IT02379520030;_28045;Invorio;01/07/2017;Via Pulazzini;_5;;
;8.441032;45.788759;989;;Crespi Fabio;IT02209230032;_28010;Ameno;01/01/2010;Via Cavour;_1;;
;8.397353;45.7722545;990;;Az.spec.farmaceutica S.maurizio Opaglio;IT01566560031;_28017;San Maurizio D'opaglio;01/04/2007;Piazza 1 Maggio;_5;;
;8.4105879;45.8143854;991;;Vigano';IT00459780037;_28028;Pettenasco;01/04/2007;Corso Roma;_27;;
;8.41532829204805;45.7899917287222;992;;Bergamasco;IT01234910030;_28016;Orta San Giulio;01/04/2007;Via Caire Albertoletti;_10;;
;8.43899546378529;45.819300939810198;993;;Piatto Dr. Emidio;IT02110440035;_28011;Armeno;01/01/2013;Viale Cadorna;_26;;
;8.385761076650031;45.810712743006903;994;;Del Lago Dott. Marchiandi Marco & Lavatelli Snc;IT01861010039;_28010;Pella;01/12/2016;Via P. Durio;_83;;
;8.493472472743971;45.915524898900799;996;;Emer;IT00104570031;_28831;Baveno;01/04/2007;Via Giuseppe Garibaldi;_47;;
;8.573504800086219;45.938213724530598;997;;San Vittore Snc;IT02349510038;_28921;Verbania;01/07/2017;Via XXV Aprile;_30 B;;
;8.540257955909929;45.935111022635702;998;;Patrucco;IT02579230026;_28922;Verbania;01/07/2017;Piazza Gramsci;_13/a;;
;8.5978239;45.979078;999;;Zambelli Paolo;IT02114120187;_28818;Premeno;01/01/2005;Via Regina Elena;_2;;
;8.540257955909929;45.935111022635702;1000;;Comunale;IT00182910034;_28044;Verbania;01/01/2005;Via Farinelli;_4;;
;8.466423283522801;45.940861627639798;1001;;Cammareri Bardelli Snc;IT02468040031;_28924;Verbania;01/07/2017;Via 42  Martiri;_107;;
;8.544624;45.962377;1002;;San Gregorio;IT02396400034;_28814;Cambiasca;01/07/2017;Via Negar?;_1;;
;8.466423283522801;45.940861627639798;1003;;Roi-olivieri Snc;IT02212340034;_28831;Baveno;01/03/2012;Via  42 Martiri;_13/a;;
;8.650425;45.997679;1004;;Azzurra Dr.ssa Rossi;IT01378250623;_28824;Oggebbio;01/09/2010;Piazzale Italia;_3/A;;
;8.540257955909929;45.935111022635702;1005;;San Giorgio Dr. Andrea Grasso;IT02371340031;_28921;Verbania;01/07/2017;Corso Mameli;_141;;
;8.5093139;45.861518;1006;;Cammareri - Bardelli Snc;IT02468040031;_28836;Gignese;01/07/2017;Piazza Colla;_8;;
;8.540257955909929;45.935111022635702;1007;;Giussani;IT01261930034;_28048;Verbania;01/01/2005;Viale Azari;_94;;
;8.5393296;45.8995835;1008;;Internazionale Giuliano Antonio;IT01185660030;_28838;Stresa;01/03/2016;Via Possi;_3/A;;
;8.540257955909929;45.935111022635702;1009;;Antica Di Suna;IT02143260038;_28925;Verbania;01/09/2010;Via Troubetskoy;_118;;
;8.5391737;45.88429455;1010;;Farmacia Valle S.n.c. Di Valle Dott. Andrea;IT02501340034;_28838;Stresa;01/07/2017;Via Cavour;_16;;
;8.69869578850696;46.059880962334901;1011;;Catalucci Roberto Snc;IT01468420037;_28822;Cannobio;01/01/2005;Via Domenico Uccelli;_18;;
;8.4495252;45.96128;1012;;Maulini Anna;IT01563100039;_28802;Mergozzo;01/01/2005;Via Sempione;_32;;
;8.6193636;45.9577747;1013;;Verbania;IT00424700961;_28823;Ghiffa;01/01/2005;Corso Belvedere;_197;;
;8.540257955909929;45.935111022635702;1014;;Nava Sas Dott. Silvio;IT02410290031;_28921;Verbania;01/07/2017;Piazza Matteotti;_25/C/D;;
;8.540257955909929;45.935111022635702;1015;;Sironi Giorgio;IT01746770039;_28923;Verbania;01/01/2005;Via De Notaris;_1;;
;8.6841465;46.0222735;1016;;Moro Sandro;IT01764220032;_28821;Cannero Riviera;01/01/2005;Via Guglielmo Marconi;_47;;
;8.69582415;46.06612305;1017;;Antica Del Lago Dr.ssa Fiorella Di Maira & C. Sas;IT01784300038;_28822;Cannobio;01/01/2008;Via Vittorio Veneto;_5/a;;
;8.579079189462581;45.845489865393901;1018;;Del Lago Dr.ssa Rasia Dal Polo Elisabetta;IT02759340124;_28832;Belgirate;01/10/2010;Via Mazzini;_63;;
;8.578818869072959;45.9691947174842;1019;;Biallo Vincenzo;IT01822520035;_28813;Bee;01/03/2013;Piazza Barozzi;_20;;
;8.540257955909929;45.935111022635702;1020;;Borroni Di Massarelli A.;IT01886570033;_28921;Verbania;01/01/2005;Piazza Ranzoni;_39;;
;8.2912954;46.1143649;1021;;Ossolana Di Nobili Piero Vittorio & C. Sas;IT02296410034;_28845;Domodossola;01/07/2017;Via Galletti;_13;;
;8.24773064208121;46.023592781899197;1022;;Saglio Snc;IT02499880033;_28885;Piedimulera;01/07/2017;Via Roma;_29;;
;8.449850493544901;46.163036811269102;1023;;Zanaria;IT00227350030;_28857;Santa Maria Maggiore;01/01/2005;Via Giacomo Matteotti;_45;;
;8.1059806620232;45.986677556344603;1024;;Fabris;IT00475860037;_28879;Vanzone Con San Carlo;01/04/2007;Via Protasio;_1;;
;8.2647137;46.0732621;1025;;Cortese Sas;IT02426280034;_28844;Villadossola;01/07/2017;Via Vittoni;_18 - (Con;;
;8.2935259;46.007278;1026;;Farma Drugstore Dott.baronzio Attilio;IT07537800968;_28805;Vogogna;01/07/2017;Via Nazionale;_188;;
;8.317894516898381;46.258406838016803;1027;;Veggia Sas Di Veggia Dr. Sandra;IT02076350038;_28861;Baceno;01/03/2013;Via Roma;_11;;
;8.49851287623615;46.128756349105899;1028;;Bovio Luca;IT02344930033;_28854;Malesco;01/07/2017;Via Tre Acque;_6;;
;7.95566635612864;45.953410270113203;1029;;Angelini Roberto;IT04432690966;_28876;Macugnaga;01/01/2005;Piazza Municipio;_8;;
;8.25405411404666;46.122922171149703;1030;;Comunale Domodossola;IT01555160033;_28845;Domodossola;01/03/2013;Via Sant'Antonio;_1;;
;8.246143;46.2068161;1031;;Folghera;IT00576190037;_28868;Varzo;01/04/2007;Via Sempione;_7;;
;8.362612894146331;46.016729196281901;1032;;Rosso;IT00887070035;_28803;Premosello-chiovenda;01/04/2007;Via Caduti Liberta';_30;;
;8.26777170650092;46.075687100702403;1033;;Franzosi;IT01029580030;_28844;Villadossola;01/01/2005;Via Domodossola;_94;;
;8.32367265;46.2239285;1034;;Farmacia Di Veggia Sas;IT02076350038;_28862;Crodo;01/03/2009;Piazza Marconi;_10;;
;8.412297538226079;46.131775664411897;1035;;Fantone;IT01037820030;_28853;Druogno;01/01/2005;Via Domodossola;_35;;
;8.278796346849321;46.165394200480598;1036;;Camisani;IT01097340036;_28865;Crevoladossola;01/01/2005;Via Sempione;_194;;
;8.26041809999019;46.042795786766099;1037;;Guerra Sas Di Guerra Dr. Giancarlo;IT02436920033;_28884;Pallanzeno;01/07/2017;Via Sempione;_6;;
;8.4148053;45.9703303;1038;;Ciana;IT00633970033;_28877;Ornavasso;01/05/2016;Via A. Di Dio;_33;;
;8.21819254721291;46.048945421708403;1039;;Farmacia Celesia Seppiana S.a.s. Di Celesia Dr. Riccardo & C.;IT02100020037;_28846;Seppiana;01/02/2017;Via Seppiana;_79;;
;8.29264335;46.11713295;1040;;Bogani Lucia;IT01300000039;_28845;Domodossola;01/01/2005;Piazza Cavour;_7;;
;8.314239089713141;46.099029530534999;1041;;Fruttaldo;IT01544380031;_28855;Masera;01/07/2017;Via Provinciale;_8;;
;8.3102925;46.1133732;1042;;Calderara Snc;IT01420350033;_28859;Trontano;01/01/2005;Strada Statale 337;_n. 9;;
;8.27418295227538;45.983467395619499;1043;;Monti Franco & C. Snc;IT01470470038;_28886;Pieve Vergonte;01/01/2005;Via Cicoletti;_6;;
;8.261679244215401;46.0651314192502;1044;;Gallenzi Lucia E Daniela Snc;IT01599360037;_28844;Villadossola;01/04/2007;Via Novello Bianchi;_8;;
;8.18376644467193;45.9996608277824;1045;;Di Noia;IT01720320033;_28873;Calasca-castiglione;01/07/2017;Localit? Molini;_36;;
;8.2910589;46.115758199999988;1046;;Antica Farmacia Del Borgo Snc;IT02437330034;_28845;Domodossola;01/07/2016;Via Romita;_18/a;;
;8.4870587;46.141273299999988;1047;;Val Vigezzo Di Dorsa Giuseppe & Balza Daria Snc;IT02484010034;_28852;Craveggia;01/07/2017;Via Regione Siberia;_4;;
;8.54423779851065;46.130202301475698;1048;;Del Santuario Di Corona Massimo;IT02047490020;_28856;Re;01/09/2010;Piazza Monsignor Peretti;_14/a;;
;8.41762425790799;45.870668554775698;1049;;San Fermo Snc Di Polinetti Dr. Arrigo & C.;IT02215910031;_28887;Omegna;01/01/2016;Via IV Novembre;_268/a;;
;8.414895;45.916905;1050;;Allegri Dr.ssa Elisabetta;IT02307670030;_28881;Casale Corte Cerro;01/07/2017;Via Gravellona;_2;;
;8.3399584;45.9070511;1051;;Rossi;IT01027630035;_28897;Valstrona;01/01/2005;Via Roma;_64;;
;8.43773637191037;45.919237058537703;1052;;Farmacia Di Gravellona Toce Snc;IT02124870037;_28883;Gravellona Toce;01/05/2008;Via Guglielmo Marconi;_81;;
;8.41762425790799;45.870668554775698;1053;;Mantegazza Sas Di Lapidari Giulio;IT01425750039;_28887;Omegna;01/04/2007;Piazza Don Annichini;_3;;
;8.36251520473529;45.889171350767398;1054;;Mittino;IT01423040037;_28898;Quarna Sopra;01/03/2013;Piazza Zolanetta;_5;;
;8.41762425790799;45.870668554775698;1055;;Detomasi T. & C. Snc;IT01427810039;_28887;Omegna;01/04/2007;Via Giuseppe Mazzini;_70;;
;8.43773637191037;45.919237058537703;1056;;Bernardini;IT02027090030;_28883;Gravellona Toce;01/01/2008;Via Corridoni;_6;;
;8.408759;45.875588;1057;;Lapidari M.l. & C. Snc;IT01468410038;_28887;Omegna;01/04/2007;Piazza XXIV Aprile;_9;;
;7.3844282;44.65326115;1058;;Comunali Di Cuneo Srl - Farmacia N. 2;IT03094370040;_12100;Cuneo;01/06/2006;Via Luigi Einaudi;_16;;
